"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-20",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-21",,"95",,"82"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-22",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-23",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-24",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-25",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-26",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-27",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-28",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-29",,"89","110",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-30",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-05-31",,"97",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-01",,"92","101",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-02",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-03",,"85","100",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-04",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-05",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-06",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-07",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-08",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-09",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-10",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-11",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-12",,"91",,"73"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-13",,"91",,"76"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-14",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-15",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-16",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-17",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-18",,"93",,"79"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-19",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-20",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-21",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-22",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-23",,"90","102",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-24",,"87","99",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-25",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-26",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-27",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-28",,"88",,"76"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-29",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-06-30",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-01",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-02",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-03",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-04",,"82",,"74"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-05",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-06",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-08",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-09",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-10",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-11",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-13",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-14",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-15",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-16",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-17",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-18",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-19",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-20",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-22",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-23",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-24",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-07-25",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-08-01",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-08-05",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-08-06",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2015-12-30",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-05",,"70",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-08",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-12",,"63",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-22",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-23",,"73","85",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-24",,"66",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-25",,"59",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-26",,"68",,"53"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-27",,"62",,"57"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-28",,"64",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-01-31",,"67","77",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-01",,"68",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-02",,"64",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-03",,"69","86",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-04",,"71","87",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-05",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-06",,"69","85",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-07",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-08",,"70",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-09",,"67",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-10",,"63",,"52"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-11",,"69",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-12",,"72",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-13",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-14",,"58",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-15",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-16",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-17",,"83",,"64"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-18",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-19",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-20",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-21",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-22",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-23",,"73",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-24",,"76",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-25",,"75",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-26",,"67",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-27",,"77",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-28",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-02-29",,"85",,"69"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-01",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-02",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-03",,"79",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-04",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-05",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-06",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-07",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-08",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-09",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-10",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-11",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-12",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-13",,"82","91",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-14",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-15",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-16",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-17",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-18",,"95","103",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-19",,"94",,"80"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-20",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-21",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-22",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-23",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-24",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-25",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-26",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-27",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-28",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-29",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-30",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-03-31",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-01",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-02",,"89","104","71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-03",,"87","106",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-04",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-05",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-06",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-07",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-08",,"98",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-09",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-10",,"96",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-11",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-12",,"94",,"83"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-13",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-14",,"98",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-15",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-16",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-17",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-18",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-19",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-20",,"93","108",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-21",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-22",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-23",,"85","105",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-24",,"89",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-25",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-26",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-27",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-28",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-29",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-04-30",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-01",,"93","109",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-02",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-03",,"93",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-04",,"93",,"81"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-05",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-06",,"94",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-07",,"92",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-08",,"90","104",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-09",,"91","100",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-10",,"91","106",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-11",,"95",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-12",,"90",,"79"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-13",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-14",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-15",,"88","98",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-16",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-18",,"90",,"80"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-19",,"88",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-20",,"92",,"78"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-21",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-22",,"85",,"75"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-23",,"84",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-24",,"85",,"75"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-25",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-26",,"91",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-27",,"89",,"81"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-28",,"83","96",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-29",,"89","99",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-30",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-05-31",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-01",,"90",,"82"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-02",,"90",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-03",,"86",,"79"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-04",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-05",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-06",,"89",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-07",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-08",,"89",,"80"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-09",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-10",,"82",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-11",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-12",,"86",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-13",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-14",,"83",,"69"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-15",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-16",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-17",,"87",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-18",,"85",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-19",,"85","96",
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-20",,"74",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-21",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-22",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-23",,"80",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-24",,"82",,"71"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-25",,"78",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-29",,"81",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-06-30",,"83",,
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-07-01",,"85",,"74"
"NIM00065046","MALLAM AMINU INTERNATIONAL, NI","12.048","8.525","476.1","2016-07-02",,"81",,
