"zone","state","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q4","s1q5","s1q6_day","s1q6_month","s1q6_year","s1q7","s1q8","s1q9","s1q10a","s1q10b","s1q10c","s1q10d","s1q11","s1q12","s1q13","s1q14","s1q15","s1q16","s1q17","s1q18a","s1q18b","s1q18c","s1q19","s1q20","s1q21","s1q21b","s1q22","s1q22b","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27b","s1q28","s1q29","s1q30","s1q31","s1q32","s1q32b","s1q33","s1q33b","s1q34","s1q35","s1q36a","s1q36b","s1q36c","s1q36d","s1q37","s1q38","s1q39","s1q39b","s1q40","s1q41","s1q42","s1q42b","s1q43","s1q43b","s1q44","s1q44b","s1q45","s1q46","s1q46b","trackingobs"
5,32,3209,1,1208,320050,3,1,3,26,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3209,1,1208,320050,4,1,3,23,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3209,1,1208,320050,5,1,3,21,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3209,1,1208,320050,6,1,3,19,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3209,1,1208,320050,7,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320051,1,1,1,72,2,,,,1,2,,,,,,1,2,1,1,,2,73,99,1,1938,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320051,2,2,2,46,2,,,,1,2,,,,,,1,1,1,1,,2,47,99,3,1964,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320051,3,1,3,29,2,,,,7,,,,,,,,,1,1,,2,20,99,2,1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320051,4,1,3,16,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320051,5,1,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,1,1,1,63,2,,,,1,2,,,,,,1,2,1,1,,2,64,99,99,1947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,2,2,2,46,2,,,,1,2,,,,,,1,1,1,1,,2,47,99,99,1964,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,3,2,3,28,2,,,,1,,,,,,,1,1,1,1,,2,29,99,99,1982,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,4,1,3,27,2,,,,7,,,,,,,,,1,1,,2,28,99,99,1983,2,,,,,,,,,,,,,,,,,,2,,7,2,,,,,,2,7,,2,,,,1,,1,,2,,,0
5,32,3213,2,128,320052,5,2,3,26,2,,,,7,,,,,,,,,1,1,,2,27,99,99,1984,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,6,1,3,24,2,,,,7,,,,,,,,,1,1,,2,25,99,99,1986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,7,2,3,22,2,,,,7,,,,,,,,,1,1,,2,23,99,99,1988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,8,1,3,18,2,,,,7,,,,,,,,,1,1,,2,19,99,99,1992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,9,1,3,15,2,,,,7,,,,,,,,,1,1,,2,16,99,99,1995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320052,10,2,6,10,2,,,,7,,,,,,,,,1,1,,2,7,30,6,2004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,1,1,1,53,2,,,,1,2,,,,,,1,2,1,1,,2,54,99,99,1957,2,,,,,,,,,,,,,,,,,,9,,7,1,"IKWERE",3213,"RIVERS",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,2,2,2,38,2,,,,1,2,,,,,,1,1,1,1,,2,39,99,99,1972,2,,,,,,,,,,,,,,,,,,9,,7,1,"    DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,3,1,3,20,2,,,,7,,,,,,,,,1,1,,2,21,99,99,1990,2,,,,,,,,,,,,,,,,,,9,,7,1,"     DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,4,1,3,18,2,,,,7,,,,,,,,,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,9,,7,1,"     DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,5,1,3,16,2,,,,7,,,,,,,,,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,9,,7,1,"     DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,6,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,9,,7,1,"     DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,7,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,9,,7,1,"     DO",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3213,2,128,320053,8,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,9,,7,1,"IKWERE",3213,"DO",32,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320054,1,1,1,27,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320054,2,2,2,23,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,1,1,1,52,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,2,2,2,40,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,4,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,5,1,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,6,2,9,27,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320055,7,1,9,36,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320056,1,2,1,55,2,,,,6,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320056,2,1,3,30,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320057,1,2,1,43,2,,,,1,2,,,,,,2,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320057,2,1,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320057,3,1,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320057,4,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320057,5,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320058,1,1,1,69,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320058,2,2,2,67,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320058,3,2,3,28,2,,,,5,,,,,,,1,4,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320058,4,1,15,34,2,,,,5,,,,,,,1,3,1,1,,2,35,22,1,1976,2,,,,,,,,,,,,,,,,,,1,,4,1,"PORT HARCO",3222,"RIVERS",32,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320059,1,1,1,45,2,,,,1,2,,,,,,2,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320059,2,2,7,35,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320060,1,1,1,39,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320060,2,2,2,33,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320060,3,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320060,4,2,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,1,1,1,25,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,2,1,7,26,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,3,1,7,24,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,4,2,14,24,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,5,1,14,23,1,99,99,1988,7,,,,,,,,,2,,,,,,,,,5,8,,1,,2,,1,26,10,,2,,1,16,8,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320061,6,1,14,33,1,99,99,1978,7,,,,,,,,,2,,,,,,,,,7,8,,1,,2,,1,16,8,,2,,1,13,8,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320062,1,1,1,64,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320062,2,2,2,53,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320062,3,2,6,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320062,4,1,6,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,1,2,1,42,2,,,,1,2,,,,,,2,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,2,1,3,21,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,3,1,3,17,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,4,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,5,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,6,2,3,20,1,13,2,1991,7,,,,,,,,,2,,,,,,,,,6,7,,1,,2,,1,26,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,7,2,3,20,1,13,2,1991,7,,,,,,,,,2,,,,,,,,,6,7,,1,,2,,1,26,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,4712,320063,8,1,3,0,1,1,1,2011,7,,,,,,,,,2,,,,,,,,,7,11,"NEW BORN",1,,2,,1,26,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320064,1,1,1,37,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320064,2,2,2,28,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320064,3,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320065,1,1,1,52,2,5,1,1959,1,,,,,,,1,2,,,,,,,,,,,,,1,"",2,,1,16,14,"TOO OLD TO WORK",2,,1,0,14,"HOUSEWIFE",12,"NO MONEY",6,,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,1896,320065,2,2,2,28,2,6,2,1983,1,,,,,,,1,1,,,,,,,,,,,,,1,"",2,,2,0,14,"OLD AGE",2,,2,0,8,"",12,"NO MONEY",6,,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,1896,320065,3,1,3,8,2,9,8,2003,7,,,,,,,,,,,,,,,,,,,,,1,"",1,1,1,0,10,"",1,2,1,15,14,"HOUSEWIFE",12,"NO MONEY",6,,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,1896,320065,4,2,3,6,2,9,9,2005,7,,,,,,,,,,,,,,,,,,,,,1,"",1,1,1,0,10,"",1,2,1,15,14,"HOUSEWIFE",12,"NO MONEY",6,,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,1896,320065,5,2,3,3,1,10,2,2008,7,,,,,,,,,,,,,,,,,,,,,1,"",1,1,1,0,10,"",1,2,1,15,14,"HOUSEWIFE",12,"NO MONEY",6,,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,1896,320066,1,1,1,49,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,2,2,2,38,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,3,2,3,18,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,4,2,3,16,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,5,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,6,2,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320066,7,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320067,1,1,1,38,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320067,2,2,2,29,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320067,3,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320067,4,1,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320067,5,1,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,1,1,1,49,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,2,2,2,40,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,4,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,5,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,6,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,7,1,8,29,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,8,1,8,27,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320068,9,1,3,0,1,28,12,2010,7,,,,,,,,,2,,,,,,,,,6,1,,1,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320069,1,1,1,43,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320069,2,2,2,29,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320069,3,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320069,4,1,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320070,1,1,1,33,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320070,2,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320070,3,1,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320070,4,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320070,5,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,1,1,1,50,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,2,2,2,40,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,3,2,3,25,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,4,1,3,23,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,5,1,3,21,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320071,6,2,3,19,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320072,1,1,1,42,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320072,2,2,2,30,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320072,3,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320072,4,2,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320072,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320073,1,1,1,32,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320073,2,2,2,27,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320073,3,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3215,1,1896,320073,4,1,3,0,2,,,,7,,,,,,,,,1,1,,2,2,19,10,2009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,1,1,1,59,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,2,2,2,48,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,3,2,3,22,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,4,2,3,21,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,5,2,3,17,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320074,6,2,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320075,1,1,1,43,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320075,2,2,2,40,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320075,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320076,1,2,1,45,2,,,,4,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320076,2,1,3,22,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320076,3,1,3,20,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320076,4,1,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320077,1,1,1,70,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3206,2,276,320077,2,2,2,68,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
