"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq19","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq23","saq24","saq1","saq2","tracked_obs"
200161,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,1,1,2,7,2,11,3,2013,14,10,17,15,9,3,12,3,2013,14,20,17,30,17,1,,,,,,,,,,1,1,0
200162,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,4,1,2,8,2,11,3,2013,10,5,18,20,10,3,12,3,2013,8,38,18,0,17,1,,,,,,,,,,1,1,0
200163,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,7,1,2,8,2,11,3,2013,15,40,18,46,7,3,12,3,2013,15,2,18,45,17,1,,,,,,,,,,1,1,0
200164,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,16,1,2,7,2,11,3,2013,8,15,11,45,10,2,12,3,2013,8,30,11,55,17,1,,,,,,,,,,1,1,0
200165,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,22,1,2,8,2,11,3,2013,10,8,13,0,9,2,12,3,2013,8,45,12,38,17,1,,,,,,,,,,1,1,0
200166,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,27,1,2,6,2,11,3,2013,8,30,16,20,10,3,12,3,2013,14,30,16,0,17,1,,,,,,,,,,1,1,0
200167,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,30,1,2,7,2,11,3,2013,11,50,14,5,9,3,12,3,2013,11,55,14,15,17,1,,,,,,,,,,1,1,0
200168,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,36,1,1,8,2,11,3,2013,13,5,15,38,10,1,12,3,2013,12,40,15,0,17,1,,,,,,,,,,1,1,0
200169,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,39,1,1,6,2,11,3,2013,8,30,18,20,10,3,12,3,2013,9,10,14,40,17,1,,,,,,,,,,1,1,0
200170,3,20,2028,2,498,1209,8987.67186811653,8987.67186811653,42,1,2,6,2,11,3,2013,8,20,16,20,10,3,12,3,2013,8,10,17,20,17,1,,,,,,,,,,1,1,0
200181,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,15,1,1,7,2,13,3,2013,8,30,11,0,10,3,14,3,2013,8,15,10,45,17,1,,,,,,,,,,1,1,0
200182,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,13,1,1,7,2,13,3,2013,13,30,15,45,10,3,14,3,2013,12,45,14,45,17,1,,,,,,,,,,1,1,0
200183,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,4,1,1,8,2,13,3,2013,10,30,14,0,11,3,14,3,2013,10,0,13,27,17,1,,,,,,,,,,1,1,0
200184,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,7,1,1,7,2,13,3,2013,11,5,13,30,9,3,14,3,2013,10,50,12,40,17,1,,,,,,,,,,1,1,0
200185,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,12,1,1,8,2,13,3,2013,14,5,18,20,9,2,14,3,2013,13,38,17,40,17,1,,,,,,,,,,1,1,0
200186,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,3,1,1,6,2,13,3,2013,15,45,17,45,10,3,14,3,2013,14,50,17,30,17,1,,,,,,,,,,1,1,0
200187,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,10,1,1,8,2,13,3,2013,10,25,18,35,10,1,14,3,2013,7,0,9,52,17,1,,,,,,,,,,1,1,0
200188,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,1,1,1,6,2,13,3,2013,8,30,10,20,10,3,14,3,2013,8,20,18,20,17,1,,,,,,,,,,1,1,0
200189,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,9,1,1,6,2,13,3,2013,8,30,16,20,10,3,14,3,2013,9,0,15,20,17,1,,,,,,,,,,1,1,0
200190,3,20,2012,1,844,1004,8824.2596523326,8824.2596523326,6,1,1,6,2,13,3,2013,8,30,16,20,10,3,14,3,2013,8,10,16,40,14,1,,,,,,,,,,1,1,0
210001,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,1,1,1,2,1,25,2,2013,9,5,12,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210002,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,3,1,2,4,1,2,3,2013,9,6,10,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210003,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,6,1,1,2,1,2,3,2013,12,45,16,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210004,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,8,1,1,3,1,2,3,2013,12,30,14,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210005,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,10,1,1,3,1,2,3,2013,9,15,12,18,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210006,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,12,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
210007,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,17,1,1,3,1,3,3,2013,9,33,12,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210008,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,19,1,2,2,1,2,3,2013,8,35,12,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210009,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,30,1,1,3,1,2,3,2013,15,10,17,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210010,3,21,2106,2,2822,1503,6410.30667425977,6410.30667425977,33,1,1,4,1,3,3,2013,10,7,12,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210011,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,5,1,2,4,1,26,2,2013,16,10,18,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210012,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,7,1,2,2,1,26,2,2013,16,35,19,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210013,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,9,1,2,4,1,26,2,2013,11,15,14,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210014,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,11,1,1,3,1,27,2,2013,16,0,18,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210015,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,13,1,2,3,1,27,2,2013,11,15,14,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210016,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,16,1,2,2,1,26,2,2013,12,0,14,1,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210017,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,18,1,1,2,1,26,2,2013,8,30,11,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210018,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,20,1,2,2,1,26,2,2013,14,15,16,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210019,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,2,1,2,3,1,26,2,2013,10,10,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210020,3,21,2106,2,236,1003,5941.25984443588,5941.25984443588,24,1,1,4,1,26,2,2013,9,18,11,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210021,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,2,1,2,2,1,4,3,2013,12,0,16,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210022,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,3,1,2,2,1,5,3,2013,8,5,11,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210023,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,5,1,2,4,1,4,3,2013,15,25,17,8,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210024,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,7,1,2,2,1,4,3,2013,8,5,11,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210025,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,9,1,2,3,1,4,3,2013,12,0,15,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210026,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,11,1,2,4,1,4,3,2013,12,45,15,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210027,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,13,1,2,4,1,5,3,2013,9,20,12,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210028,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,17,2,1,2,1,5,3,2013,12,0,14,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210029,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,21,1,2,3,1,5,3,2013,10,20,15,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210030,3,21,2109,2,38,1504,4534.11935496422,4534.11935496422,23,1,2,3,1,4,3,2013,17,10,20,48,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210031,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,1,2,1,3,1,8,3,2013,16,45,20,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210032,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,3,1,2,4,1,8,3,2013,9,18,11,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210033,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,5,1,2,3,1,9,3,2013,11,20,14,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210034,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,17,1,2,4,1,9,3,2013,10,10,13,0,17,1,,,,,,,,,,,,,,,,,,1,1,1,0
210035,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,9,1,2,3,1,8,3,2013,12,40,16,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210036,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,11,1,2,2,1,8,3,2013,12,0,14,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210037,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,13,1,2,4,1,8,3,2013,12,30,15,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210038,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,15,1,2,2,1,9,3,2013,8,30,12,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210039,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,21,1,2,2,1,8,3,2013,8,20,11,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210040,3,21,2119,2,3956,1310,4377.7704116896,4377.7704116896,29,1,2,3,1,9,3,2013,15,15,19,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210041,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,3,1,2,2,1,6,3,2013,8,0,11,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210042,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,5,1,2,3,1,4,3,2013,9,38,14,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210043,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,8,1,2,2,1,6,3,2013,12,0,16,17,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210044,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,12,1,2,4,1,6,3,2013,9,10,11,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210045,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,14,1,2,4,1,6,3,2013,12,5,15,18,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210046,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,16,1,2,2,1,7,3,2013,8,20,12,13,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210047,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,19,1,2,4,1,7,3,2013,11,10,14,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210048,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,25,1,2,4,1,6,3,2013,15,30,17,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210049,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,27,1,2,3,1,5,3,2013,12,50,17,38,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210050,3,21,2119,2,2146,1509,5315.86407133737,5315.86407133737,30,1,2,3,1,4,3,2013,15,0,19,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210051,3,21,2115,2,926,1308,,,4,1,1,4,1,12,3,2013,10,10,11,58,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210052,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,5,1,2,2,1,11,3,2013,8,30,11,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210053,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,6,1,2,4,1,11,3,2013,12,18,15,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210054,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,7,1,2,3,1,12,3,2013,11,25,16,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210055,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,8,1,2,3,1,1,3,2013,15,10,18,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210056,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,9,1,2,2,1,12,3,2013,8,45,12,4,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210057,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,10,2,2,4,1,11,3,2013,8,45,12,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210058,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,11,1,2,3,1,11,3,2013,10,30,13,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210059,1,26,2616,2,0,0,3126.97886549257,3126.97886549257,59,1,1,1,2,25,6,2013,9,30,12,1,17,1,,,,,,,,,,,,,,,,,,,1,1,1
210060,3,21,2115,2,926,1308,3126.97886549257,3126.97886549257,14,1,2,2,1,11,3,2013,12,0,16,3,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210061,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,3,1,2,3,1,13,3,2013,10,40,13,48,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210062,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,4,1,2,3,1,14,3,2013,12,25,17,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210063,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,7,1,2,4,1,13,3,2013,12,2,15,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210064,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,9,1,2,2,1,13,3,2013,8,5,12,11,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210065,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,12,1,2,4,1,14,3,2013,11,30,15,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210066,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,14,1,2,3,1,13,3,2013,14,30,18,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210067,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,16,1,2,2,1,13,3,2013,12,15,16,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210068,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,19,1,2,2,1,14,3,2013,8,30,12,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210069,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,21,1,2,4,1,13,3,2013,15,35,16,45,8,1,14,3,2013,9,0,11,8,9,1,,,,,,,,,,1,1,0
210070,3,21,2117,2,554,1508,2345.23414911943,2345.23414911943,33,1,2,4,1,13,3,2013,9,10,11,33,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210071,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,2,1,2,2,1,15,3,2013,13,5,17,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210072,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,13,1,2,3,1,16,3,2013,15,40,20,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210073,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,18,1,1,4,1,15,3,2013,9,11,11,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210074,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,28,1,2,3,1,15,3,2013,10,15,14,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210075,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,33,1,2,4,1,15,3,2013,12,5,15,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210076,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,38,1,2,3,1,16,3,2013,9,20,15,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210077,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,43,1,2,4,1,16,3,2013,10,10,12,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210078,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,48,1,2,3,1,15,3,2013,15,10,20,37,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210079,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,68,1,2,2,1,15,3,2013,8,24,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210080,3,21,2108,1,520,1104,9849.98342630159,9849.98342630159,73,1,2,2,1,16,3,2013,8,30,12,8,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210081,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,1,1,2,3,1,18,3,2013,9,30,15,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210082,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,2,1,2,2,1,18,3,2013,8,5,12,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210083,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,7,1,2,2,1,18,3,2013,12,30,16,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210084,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,8,1,2,4,1,18,3,2013,8,10,12,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210085,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,10,1,2,3,1,19,3,2013,11,12,18,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210086,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,11,1,2,4,1,18,3,2013,12,25,15,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210087,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,13,1,2,2,1,19,3,2013,8,30,12,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210088,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,14,1,2,4,1,19,3,2013,9,14,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210089,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,16,1,2,3,1,18,3,2013,16,0,20,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210090,3,21,2102,2,1124,1401,6253.95773098514,6253.95773098514,17,1,2,2,1,19,3,2013,12,50,17,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210091,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,3,2,1,3,1,28,2,2013,10,28,13,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210092,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,6,1,2,4,1,28,2,2013,15,10,17,6,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210093,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,13,1,2,2,1,28,2,2013,13,20,17,8,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210094,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,17,1,2,4,1,28,2,2013,12,30,15,0,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210095,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,20,2,1,3,1,28,2,2013,11,11,14,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210096,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,24,2,1,3,1,29,2,2013,13,0,16,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210097,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,27,1,1,17,1,28,2,2013,10,12,12,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210098,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,34,1,2,4,1,1,3,2013,9,14,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210099,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,38,1,2,17,1,1,3,2013,8,0,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
210100,3,21,2111,2,180,1505,8755.54082337919,8755.54082337919,41,1,2,2,1,28,2,2013,8,35,13,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
220001,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,1,1,1,3,1,15,3,2013,10,0,12,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220002,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,10,1,1,4,1,15,3,2013,10,1,12,40,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220003,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,3,1,1,2,1,15,3,2013,14,40,18,30,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220004,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,,1,2,5,1,15,3,2013,10,30,14,20,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220005,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,5,1,1,5,1,16,3,2013,9,8,13,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220006,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,4,1,1,2,1,15,3,2013,10,59,14,30,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220007,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,7,1,1,4,1,15,3,2013,12,54,16,21,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220008,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,8,1,2,3,1,15,3,2013,13,0,15,25,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220009,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,9,1,1,5,1,15,3,2013,14,40,17,38,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220010,1,22,2211,1,806,1406,7494.45106866375,7494.45106866375,,1,1,4,1,16,3,2013,9,30,12,43,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220011,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,1,1,3,4,1,18,3,2013,14,45,16,2,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220012,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,2,1,2,4,1,14,3,2013,9,2,14,3,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220013,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,3,1,2,4,1,18,3,2013,11,0,14,29,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220014,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,4,1,2,2,1,13,3,2013,11,34,14,30,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220015,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,5,1,1,5,1,13,3,2013,11,30,14,29,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220016,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,6,1,3,2,1,14,3,2013,10,40,16,10,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220017,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,7,1,2,3,1,13,3,2013,11,0,14,16,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220018,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,12,1,1,3,1,14,3,2013,9,0,12,4,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220019,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,9,1,2,3,1,14,3,2013,13,0,19,55,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220020,1,22,2211,2,594,1506,3618.01086073422,3618.01086073422,10,1,2,5,1,14,3,2013,11,0,14,8,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220021,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,,1,1,2,1,18,3,2013,8,40,12,10,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220022,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,13,1,1,2,1,18,3,2013,12,9,17,20,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220023,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,5,1,1,3,1,18,3,2013,10,0,12,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220024,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,3,1,1,3,1,18,3,2013,13,0,15,20,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220025,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,6,1,1,2,1,19,3,2013,14,20,17,5,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220026,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,7,1,1,5,1,18,3,2013,12,25,16,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220027,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,8,8,1,4,1,18,3,2013,9,32,14,15,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220028,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,9,1,1,4,1,18,3,2013,14,20,18,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220029,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,11,1,1,5,1,18,3,2013,9,2,13,40,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220030,1,22,2216,1,428,1308,6202.30433268724,6202.30433268724,18,1,1,5,1,19,3,2013,9,0,13,10,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220031,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,2,1,1,5,1,18,3,2013,12,0,16,3,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220032,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,1,1,1,2,1,19,3,2013,11,0,14,8,1,1,,,,,,,,,,,,,,,,,,,1,1,0
220033,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,3,1,1,4,1,19,3,2013,14,2,17,51,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220034,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,7,1,1,4,1,18,3,2013,13,55,17,3,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220035,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,6,1,1,3,1,20,3,2013,9,0,12,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220036,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,5,1,1,3,1,19,3,2013,10,0,13,0,16,1,,,,,,,,,,,,,,,,,,,1,1,0
220037,1,22,2201,2,422,1401,3618.01086073422,4020.01206748247,8,1,2,5,1,19,3,2013,9,4,14,20,16,1,,,,,,,,,,,,,,,,,,,1,1,0
